rundate,this_period,last_period,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
30/03/06 13:43,2005,2004,Other UK Airports,CARDIFF WALES,PRESTWICK,32800,32800,0,50884,50775,109,-35.53965759
30/03/06 13:43,2005,2004,Other UK Airports,CARDIFF WALES,SWANSEA,0,0,0,379,379,0,
30/03/06 13:43,2005,2004,Other UK Airports,CITY OF DERRY (EGLINTON),GLASGOW,14273,14273,0,14235,14235,0,0.266947657
30/03/06 13:43,2005,2004,Other UK Airports,CITY OF DERRY (EGLINTON),LIVERPOOL,64,0,64,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,CITY OF DERRY (EGLINTON),MANCHESTER,17319,17319,0,11585,11585,0,49.49503708
30/03/06 13:43,2005,2004,Other UK Airports,COVENTRY,DURHAM TEES VALLEY,42,0,42,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,COVENTRY,GUERNSEY,103,0,103,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,COVENTRY,JERSEY,58813,58813,0,63216,63216,0,-6.965008736
30/03/06 13:43,2005,2004,Other UK Airports,COVENTRY,KIRKWALL,51,0,51,82,0,82,-37.80487823
30/03/06 13:43,2005,2004,Other UK Airports,COVENTRY,LEEDS BRADFORD,0,0,0,16,0,16,
30/03/06 13:43,2005,2004,Other UK Airports,COVENTRY,NEWQUAY,0,0,0,15,0,15,
30/03/06 13:43,2005,2004,Other UK Airports,DONCASTER SHEFFIELD,JERSEY,42390,42390,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,DONCASTER SHEFFIELD,PLYMOUTH,38,0,38,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,DUNDEE,DURHAM TEES VALLEY,54,0,54,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,DUNDEE,JERSEY,1691,0,1691,1642,0,1642,2.984165668
30/03/06 13:43,2005,2004,Other UK Airports,DUNDEE,MANCHESTER,110,0,110,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,DUNDEE,SCATSTA,0,0,0,125,0,125,
30/03/06 13:43,2005,2004,Other UK Airports,DURHAM TEES VALLEY,EDINBURGH,0,0,0,27,0,27,
30/03/06 13:43,2005,2004,Other UK Airports,DURHAM TEES VALLEY,FARNBOROUGH,17,0,17,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,DURHAM TEES VALLEY,FILTON,92,0,92,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,DURHAM TEES VALLEY,HUMBERSIDE,9,0,9,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,DURHAM TEES VALLEY,JERSEY,17279,17279,0,8305,6722,1583,108.0553894
30/03/06 13:43,2005,2004,Other UK Airports,DURHAM TEES VALLEY,MANCHESTER,29,0,29,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,DURHAM TEES VALLEY,NEWQUAY,12886,12886,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,DURHAM TEES VALLEY,NORTHOLT,7,0,7,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,DURHAM TEES VALLEY,SOUTHAMPTON,66,0,66,66,0,66,0
30/03/06 13:43,2005,2004,Other UK Airports,EDAY,KIRKWALL,527,527,0,559,559,0,-5.724508286
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,EXETER,70887,70887,0,35896,35896,0,97.47882843
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,FARNBOROUGH,30,0,30,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,INVERNESS,17130,17130,0,17106,17106,0,0.140301645
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,ISLE OF MAN,0,0,0,9660,9660,0,
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,JERSEY,9181,8273,908,13058,11385,1673,-29.69061089
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,KENT INTERNATIONAL,32259,32259,0,13796,13796,0,133.8286438
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,KIRKWALL,20423,20423,0,20697,20697,0,-1.323863387
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,LEEDS BRADFORD,51811,51811,0,57422,57422,0,-9.771515846
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,LIVERPOOL,17714,17714,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,MANCHESTER,285943,285927,16,221965,221563,402,28.82346344
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,NEWCASTLE,9,0,9,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,NORWICH,52652,52652,0,21816,21816,0,141.3457947
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,NOTTINGHAM EAST MIDLANDS INT'L,240443,240408,35,330178,330178,0,-27.17776489
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,SCATSTA,0,0,0,62,0,62,
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,SOUTHAMPTON,221361,221361,0,198437,198437,0,11.55228138
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,STORNOWAY,29755,29755,0,31032,31032,0,-4.115107059
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,SUMBURGH,21901,21901,0,15802,15802,0,38.59637833
30/03/06 13:43,2005,2004,Other UK Airports,EDINBURGH,WICK,4895,4895,0,6110,5980,130,-19.8854332
30/03/06 13:43,2005,2004,Other UK Airports,EXETER,GLASGOW,41950,41950,0,33755,33755,0,24.27788544
30/03/06 13:43,2005,2004,Other UK Airports,EXETER,GUERNSEY,31719,31719,0,34700,34700,0,-8.590778351
30/03/06 13:43,2005,2004,Other UK Airports,EXETER,ISLES OF SCILLY (ST.MARYS),4392,4392,0,4672,4672,0,-5.993150711
30/03/06 13:43,2005,2004,Other UK Airports,EXETER,JERSEY,39008,39008,0,42824,42824,0,-8.910891533
30/03/06 13:43,2005,2004,Other UK Airports,EXETER,LEEDS BRADFORD,23235,23235,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,EXETER,LIVERPOOL,15547,15547,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,EXETER,NEWCASTLE,46295,46295,0,7495,7495,0,517.6784668
30/03/06 13:43,2005,2004,Other UK Airports,EXETER,NEWQUAY,0,0,0,16,16,0,
30/03/06 13:43,2005,2004,Other UK Airports,FAIR ISLE,LERWICK  (TINGWALL),2316,2316,0,2341,2341,0,-1.067919731
30/03/06 13:43,2005,2004,Other UK Airports,FAIR ISLE,SUMBURGH,434,434,0,159,159,0,172.9559784
30/03/06 13:43,2005,2004,Other UK Airports,FARNBOROUGH,GLASGOW,48,0,48,21,0,21,128.5714264
30/03/06 13:43,2005,2004,Other UK Airports,FARNBOROUGH,ISLE OF MAN,60,0,60,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,FARNBOROUGH,LIVERPOOL,39,0,39,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,FARNBOROUGH,MANCHESTER,95,0,95,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,FOULA,LERWICK  (TINGWALL),1107,1107,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,INVERNESS,5640,5640,0,6203,6203,0,-9.076253891
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,ISLAY,21819,21819,0,21495,21495,0,1.507327318
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,ISLE OF MAN,29713,29713,0,26370,26370,0,12.67728519
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,JERSEY,10334,7701,2633,9118,9118,0,13.33625793
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,KENT INTERNATIONAL,2200,2200,0,4856,4856,0,-54.69522095
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,KIRKWALL,6940,6940,0,6852,6698,154,1.284296513
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,LEEDS BRADFORD,42776,42776,0,44204,44204,0,-3.230476856
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,LIVERPOOL,12401,12401,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,MANCHESTER,169929,169895,34,182659,182506,153,-6.969270706
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,NEWCASTLE,0,0,0,6,0,6,
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,NEWQUAY,11,0,11,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,NORWICH,17502,17502,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,NOTTINGHAM EAST MIDLANDS INT'L,170076,170061,15,209736,209658,78,-18.90948677
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,SOUTHAMPTON,192591,192591,0,117296,117296,0,64.19229889
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,STORNOWAY,45853,45853,0,42034,42034,0,9.085502625
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,SUMBURGH,15157,14989,168,14379,14379,0,5.410668373
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,TIREE,6745,6745,0,5637,5637,0,19.65584564
30/03/06 13:43,2005,2004,Other UK Airports,GLASGOW,WICK,22,22,0,36,0,36,-38.88888931
30/03/06 13:43,2005,2004,Other UK Airports,GLOUCESTERSHIRE,JERSEY,0,0,0,65,0,65,
30/03/06 13:43,2005,2004,Other UK Airports,GUERNSEY,JERSEY,104227,104061,166,124562,124229,333,-16.32520294
30/03/06 13:43,2005,2004,Other UK Airports,GUERNSEY,LIVERPOOL,0,0,0,131,0,131,
30/03/06 13:43,2005,2004,Other UK Airports,GUERNSEY,MANCHESTER,65894,65894,0,62511,62511,0,5.411847591
30/03/06 13:43,2005,2004,Other UK Airports,GUERNSEY,NEWQUAY,0,0,0,130,0,130,
30/03/06 13:43,2005,2004,Other UK Airports,GUERNSEY,NOTTINGHAM EAST MIDLANDS INT'L,110,110,0,18145,18145,0,-99.39377594
30/03/06 13:43,2005,2004,Other UK Airports,GUERNSEY,SOUTHAMPTON,129835,129833,2,128517,128517,0,1.025545239
30/03/06 13:43,2005,2004,Other UK Airports,GUERNSEY,SUMBURGH,500,0,500,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,HUMBERSIDE,ISLE OF MAN,100,0,100,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,HUMBERSIDE,JERSEY,1796,0,1796,3209,0,3209,-44.03240967
30/03/06 13:43,2005,2004,Other UK Airports,HUMBERSIDE,KENT INTERNATIONAL,4,0,4,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,HUMBERSIDE,NEWCASTLE,0,0,0,4,4,0,
30/03/06 13:43,2005,2004,Other UK Airports,HUMBERSIDE,NOTTINGHAM EAST MIDLANDS INT'L,0,0,0,6,6,0,
30/03/06 13:43,2005,2004,Other UK Airports,HUMBERSIDE,SOUTHAMPTON,125,0,125,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,INVERNESS,KIRKWALL,18506,18506,0,16394,16394,0,12.88276196
30/03/06 13:43,2005,2004,Other UK Airports,INVERNESS,MANCHESTER,18065,18065,0,15285,15188,97,18.18776512
30/03/06 13:43,2005,2004,Other UK Airports,INVERNESS,NORTHOLT,11,0,11,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,INVERNESS,STORNOWAY,33025,33025,0,31010,31010,0,6.497903824
30/03/06 13:43,2005,2004,Other UK Airports,INVERNESS,SUMBURGH,97,97,0,222,222,0,-56.30630493
30/03/06 13:43,2005,2004,Other UK Airports,INVERNESS,WICK,183,183,0,486,0,486,-62.34568024
30/03/06 13:43,2005,2004,Other UK Airports,ISLE OF MAN,JERSEY,0,0,0,26,0,26,
30/03/06 13:43,2005,2004,Other UK Airports,ISLE OF MAN,LEEDS BRADFORD,5964,5964,0,7914,7914,0,-24.63987923
30/03/06 13:43,2005,2004,Other UK Airports,ISLE OF MAN,LIVERPOOL,209967,209967,0,175979,175979,0,19.3136673
30/03/06 13:43,2005,2004,Other UK Airports,ISLE OF MAN,MANCHESTER,143175,143175,0,106180,106180,0,34.8417778
30/03/06 13:43,2005,2004,Other UK Airports,ISLE OF MAN,NEWCASTLE,7739,7739,0,6126,6126,0,26.33039474
30/03/06 13:43,2005,2004,Other UK Airports,ISLE OF MAN,NEWQUAY,55,0,55,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,ISLE OF MAN,NOTTINGHAM EAST MIDLANDS INT'L,116,0,116,3047,3047,0,-96.19297791
30/03/06 13:43,2005,2004,Other UK Airports,ISLE OF MAN,PRESTWICK,0,0,0,287,287,0,
30/03/06 13:43,2005,2004,Other UK Airports,ISLE OF MAN,SOUTHAMPTON,10769,10769,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,ISLE OF MAN,SUMBURGH,446,0,446,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,ISLES OF SCILLY (ST.MARYS),NEWQUAY,17212,17212,0,18656,18656,0,-7.7401371
30/03/06 13:43,2005,2004,Other UK Airports,ISLES OF SCILLY (ST.MARYS),SOUTHAMPTON,2225,2225,0,1838,1838,0,21.05549431
30/03/06 13:43,2005,2004,Other UK Airports,JERSEY,KENT INTERNATIONAL,0,0,0,1114,1062,52,
30/03/06 13:43,2005,2004,Other UK Airports,JERSEY,LEEDS BRADFORD,13834,13834,0,24185,22565,1620,-42.79925537
30/03/06 13:43,2005,2004,Other UK Airports,JERSEY,LIVERPOOL,5118,4418,700,3437,1450,1987,48.90893173
30/03/06 13:43,2005,2004,Other UK Airports,JERSEY,MANCHESTER,114009,107188,6821,113390,102909,10481,0.545903504
30/03/06 13:43,2005,2004,Other UK Airports,JERSEY,NEWCASTLE,12191,12191,0,4141,4141,0,194.3974915
30/03/06 13:43,2005,2004,Other UK Airports,JERSEY,NORWICH,15988,15988,0,3538,0,3538,351.8937378
30/03/06 13:43,2005,2004,Other UK Airports,JERSEY,NOTTINGHAM EAST MIDLANDS INT'L,60698,60549,149,56628,55358,1270,7.18725729
30/03/06 13:43,2005,2004,Other UK Airports,JERSEY,PLYMOUTH,17136,17136,0,10519,10519,0,62.90522003
30/03/06 13:43,2005,2004,Other UK Airports,JERSEY,SOUTHAMPTON,157800,157604,196,157842,156743,1099,-0.026608888
30/03/06 13:43,2005,2004,Other UK Airports,JERSEY,SUMBURGH,321,0,321,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,KENT INTERNATIONAL,MANCHESTER,15091,15091,0,10915,10915,0,38.25927734
30/03/06 13:43,2005,2004,Other UK Airports,KENT INTERNATIONAL,NEWCASTLE,5118,5118,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,KIRKWALL,NORTH RONALDSAY,5895,5895,0,5386,5386,0,9.450427055
30/03/06 13:43,2005,2004,Other UK Airports,KIRKWALL,PAPA WESTRAY,3744,3744,0,3367,3367,0,11.19691086
30/03/06 13:43,2005,2004,Other UK Airports,KIRKWALL,SANDAY,2955,2955,0,2813,2813,0,5.047991276
30/03/06 13:43,2005,2004,Other UK Airports,KIRKWALL,SCATSTA,0,0,0,48,0,48,
30/03/06 13:43,2005,2004,Other UK Airports,KIRKWALL,STRONSAY,2965,2965,0,2844,2844,0,4.254570961
30/03/06 13:43,2005,2004,Other UK Airports,KIRKWALL,SUMBURGH,6230,6230,0,5799,5799,0,7.432315826
30/03/06 13:43,2005,2004,Other UK Airports,KIRKWALL,WESTRAY,3002,3002,0,2923,2923,0,2.702702761
30/03/06 13:43,2005,2004,Other UK Airports,KIRKWALL,WICK,27,27,0,8932,8932,0,-99.69771576
30/03/06 13:43,2005,2004,Other UK Airports,LANDS END (ST JUST),NEWQUAY,27,27,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,LEEDS BRADFORD,NEWQUAY,25668,25653,15,294,0,294,8630.612305
30/03/06 13:43,2005,2004,Other UK Airports,LEEDS BRADFORD,NORTHOLT,35,0,35,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,LEEDS BRADFORD,SOUTH MARSTON,35,0,35,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,LEEDS BRADFORD,SOUTHAMPTON,56029,56029,0,26807,26724,83,109.0088425
30/03/06 13:43,2005,2004,Other UK Airports,LERWICK  (TINGWALL),OUT SKERRIES,425,425,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,LERWICK  (TINGWALL),PAPA STOUR,183,183,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,LERWICK  (TINGWALL),PAPA WESTRAY,7,7,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,LERWICK  (TINGWALL),SUMBURGH,4,4,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,LEUCHARS,PRESTWICK,108,0,108,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,LIVERPOOL,MANCHESTER,0,0,0,12,0,12,
30/03/06 13:43,2005,2004,Other UK Airports,LIVERPOOL,NEWCASTLE,0,0,0,45,45,0,
30/03/06 13:43,2005,2004,Other UK Airports,LIVERPOOL,NEWQUAY,0,0,0,125,0,125,
30/03/06 13:43,2005,2004,Other UK Airports,LIVERPOOL,PLYMOUTH,56,0,56,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,LIVERPOOL,PRESTWICK,22,22,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,LIVERPOOL,SOUTHAMPTON,24915,24772,143,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,MANCHESTER,NORWICH,17819,17819,0,17170,17170,0,3.779848576
30/03/06 13:43,2005,2004,Other UK Airports,MANCHESTER,PLYMOUTH,43342,43342,0,30019,30019,0,44.38189316
30/03/06 13:43,2005,2004,Other UK Airports,MANCHESTER,SOUTHAMPTON,180182,179832,350,94398,94272,126,90.87480927
30/03/06 13:43,2005,2004,Other UK Airports,MANCHESTER,SUMBURGH,0,0,0,913,0,913,
30/03/06 13:43,2005,2004,Other UK Airports,MANCHESTER,WICK,0,0,0,44,0,44,
30/03/06 13:43,2005,2004,Other UK Airports,NEWCASTLE,NEWQUAY,0,0,0,364,0,364,
30/03/06 13:43,2005,2004,Other UK Airports,NEWCASTLE,NORWICH,15,15,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,NEWCASTLE,PLYMOUTH,26602,26602,0,20312,20312,0,30.96691704
30/03/06 13:43,2005,2004,Other UK Airports,NEWCASTLE,SOUTHAMPTON,100083,100083,0,39869,39765,104,151.0296173
30/03/06 13:43,2005,2004,Other UK Airports,NEWQUAY,PLYMOUTH,4729,4729,0,111,111,0,4160.360352
30/03/06 13:43,2005,2004,Other UK Airports,NEWQUAY,SOUTHAMPTON,45,45,0,79,79,0,-43.03797531
30/03/06 13:43,2005,2004,Other UK Airports,NORTHOLT,WICK,0,0,0,41,0,41,
30/03/06 13:43,2005,2004,Other UK Airports,NORWICH,PLYMOUTH,84,0,84,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,NOTTINGHAM EAST MIDLANDS INT'L,PLYMOUTH,39,0,39,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,OUT SKERRIES,SUMBURGH,24,24,0,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,SOUTH MARSTON,WICK,0,0,0,14,0,14,
30/03/06 13:43,2005,2004,Other UK Airports,SOUTHAMPTON,STORNOWAY,23,0,23,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,STORNOWAY,SUMBURGH,61,0,61,0,0,0,
30/03/06 13:43,2005,2004,Other UK Airports,SUMBURGH,WICK,9146,9146,0,1431,1431,0,539.1334839
