rundate,this_period,last_period,grp_name,apt1_apt_name,apt2_apt_name,total_pax_tp,total_pax_shd_tp,total_pax_cht_tp,total_pax_lp,total_pax_shd_lp,total_pax_cht_lp,total_pax_pc
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,PRESTWICK,22,0,22,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,BRISTOL,WICK,7,0,7,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,CAMBRIDGE,JERSEY,0,0,0,41,0,41,
05/03/2007 13:30,2006,2005,Other UK Airports,CAMBRIDGE,PRESTWICK,0,0,0,4,0,4,
05/03/2007 13:30,2006,2005,Other UK Airports,CAMPBELTOWN,GLASGOW,8773,8773,0,8736,8736,0,0.423534811
05/03/2007 13:30,2006,2005,Other UK Airports,CAMPBELTOWN,ISLAY,132,132,0,45,45,0,193.3333282
05/03/2007 13:30,2006,2005,Other UK Airports,CARDIFF WALES,EDINBURGH,156332,156272,60,159513,152806,6707,-1.994194865
05/03/2007 13:30,2006,2005,Other UK Airports,CARDIFF WALES,GLASGOW,82460,82342,118,84,0,84,98066.66406
05/03/2007 13:30,2006,2005,Other UK Airports,CARDIFF WALES,JERSEY,16170,16070,100,17300,17184,116,-6.531791687
05/03/2007 13:30,2006,2005,Other UK Airports,CARDIFF WALES,LIVERPOOL,371,0,371,6382,6288,94,-94.18677521
05/03/2007 13:30,2006,2005,Other UK Airports,CARDIFF WALES,MANCHESTER,12757,11869,888,1151,0,1151,1008.340576
05/03/2007 13:30,2006,2005,Other UK Airports,CARDIFF WALES,NEWCASTLE,19219,19112,107,25697,20921,4776,-25.20916748
05/03/2007 13:30,2006,2005,Other UK Airports,CARDIFF WALES,NEWQUAY,8095,8095,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,CARDIFF WALES,NORWICH,97,0,97,645,564,81,-84.96124268
05/03/2007 13:30,2006,2005,Other UK Airports,CARDIFF WALES,PLYMOUTH,190,190,0,2727,2727,0,-93.03263855
05/03/2007 13:30,2006,2005,Other UK Airports,CARDIFF WALES,PRESTWICK,4873,4848,25,32800,32800,0,-85.14329529
05/03/2007 13:30,2006,2005,Other UK Airports,CITY OF DERRY (EGLINTON),EDINBURGH,102,0,102,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,CITY OF DERRY (EGLINTON),GLASGOW,15858,15858,0,14273,14273,0,11.10488319
05/03/2007 13:30,2006,2005,Other UK Airports,CITY OF DERRY (EGLINTON),LIVERPOOL,69533,69533,0,64,0,64,108545.3125
05/03/2007 13:30,2006,2005,Other UK Airports,CITY OF DERRY (EGLINTON),MANCHESTER,287,287,0,17319,17319,0,-98.34285736
05/03/2007 13:30,2006,2005,Other UK Airports,CITY OF DERRY (EGLINTON),NOTTINGHAM EAST MIDLANDS INT'L,51008,51008,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,CITY OF DERRY (EGLINTON),PRESTWICK,2783,2783,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,CITY OF DERRY (EGLINTON),STORNOWAY,95,0,95,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,COVENTRY,DONCASTER SHEFFIELD,130,130,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,COVENTRY,DURHAM TEES VALLEY,0,0,0,42,0,42,
05/03/2007 13:30,2006,2005,Other UK Airports,COVENTRY,GUERNSEY,153,0,153,103,0,103,48.54368973
05/03/2007 13:30,2006,2005,Other UK Airports,COVENTRY,ISLE OF MAN,279,0,279,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,COVENTRY,JERSEY,60071,60071,0,58813,58813,0,2.138982773
05/03/2007 13:30,2006,2005,Other UK Airports,COVENTRY,KIRKWALL,50,0,50,51,0,51,-1.960784316
05/03/2007 13:30,2006,2005,Other UK Airports,COVENTRY,NEWCASTLE,132,0,132,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,DONCASTER SHEFFIELD,FARNBOROUGH,70,0,70,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,DONCASTER SHEFFIELD,GLASGOW,18,0,18,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,DONCASTER SHEFFIELD,JERSEY,57215,57215,0,42390,42390,0,34.97286987
05/03/2007 13:30,2006,2005,Other UK Airports,DONCASTER SHEFFIELD,PLYMOUTH,0,0,0,38,0,38,
05/03/2007 13:30,2006,2005,Other UK Airports,DUNDEE,DURHAM TEES VALLEY,0,0,0,54,0,54,
05/03/2007 13:30,2006,2005,Other UK Airports,DUNDEE,EDINBURGH,4,0,4,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,DUNDEE,GUERNSEY,1007,0,1007,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,DUNDEE,HUMBERSIDE,16,16,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,DUNDEE,JERSEY,625,0,625,1691,0,1691,-63.03962326
05/03/2007 13:30,2006,2005,Other UK Airports,DUNDEE,MANCHESTER,14,14,0,110,0,110,-87.27272797
05/03/2007 13:30,2006,2005,Other UK Airports,DUNKESWELL,JERSEY,1,0,1,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,DURHAM TEES VALLEY,EDINBURGH,30,0,30,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,DURHAM TEES VALLEY,FAIRFORD,96,0,96,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,DURHAM TEES VALLEY,FARNBOROUGH,0,0,0,17,0,17,
05/03/2007 13:30,2006,2005,Other UK Airports,DURHAM TEES VALLEY,FILTON,0,0,0,92,0,92,
05/03/2007 13:30,2006,2005,Other UK Airports,DURHAM TEES VALLEY,GLASGOW,243,0,243,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,DURHAM TEES VALLEY,HUMBERSIDE,0,0,0,9,0,9,
05/03/2007 13:30,2006,2005,Other UK Airports,DURHAM TEES VALLEY,JERSEY,22751,22751,0,17279,17279,0,31.66849899
05/03/2007 13:30,2006,2005,Other UK Airports,DURHAM TEES VALLEY,MANCHESTER,0,0,0,29,0,29,
05/03/2007 13:30,2006,2005,Other UK Airports,DURHAM TEES VALLEY,NEWQUAY,24019,24019,0,12886,12886,0,86.39608765
05/03/2007 13:30,2006,2005,Other UK Airports,DURHAM TEES VALLEY,NORTHOLT,0,0,0,7,0,7,
05/03/2007 13:30,2006,2005,Other UK Airports,DURHAM TEES VALLEY,PLYMOUTH,98,0,98,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,DURHAM TEES VALLEY,SOUTHAMPTON,0,0,0,66,0,66,
05/03/2007 13:30,2006,2005,Other UK Airports,DURHAM TEES VALLEY,WICK,1,0,1,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,EDAY,KIRKWALL,471,471,0,527,527,0,-10.62618637
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,EXETER,82910,82910,0,70887,70887,0,16.96079636
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,FARNBOROUGH,16,0,16,30,0,30,-46.66666794
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,INVERNESS,15315,15315,0,17130,17130,0,-10.59544659
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,ISLE OF MAN,5971,5971,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,JERSEY,26549,25694,855,9181,8273,908,189.1732941
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,KENT INTERNATIONAL,0,0,0,32259,32259,0,
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,KIRKWALL,23226,23226,0,20423,20423,0,13.72472191
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,LEEDS BRADFORD,50771,50771,0,51811,51811,0,-2.007295847
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,LIVERPOOL,0,0,0,17714,17714,0,
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,MANCHESTER,257595,257595,0,285943,285927,16,-9.913864136
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,NEWCASTLE,0,0,0,9,0,9,
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,NEWQUAY,5443,5443,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,NORWICH,64043,64043,0,52652,52652,0,21.63450623
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,NOTTINGHAM EAST MIDLANDS INT'L,175810,175002,808,240443,240408,35,-26.88079834
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,SOUTHAMPTON,237463,237463,0,221361,221361,0,7.274090767
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,STORNOWAY,27136,27136,0,29755,29755,0,-8.80188179
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,SUMBURGH,23297,23297,0,21901,21901,0,6.374138355
05/03/2007 13:30,2006,2005,Other UK Airports,EDINBURGH,WICK,4796,4761,35,4895,4895,0,-2.022471905
05/03/2007 13:30,2006,2005,Other UK Airports,EXETER,GLASGOW,53111,53111,0,41950,41950,0,26.6054821
05/03/2007 13:30,2006,2005,Other UK Airports,EXETER,GUERNSEY,27936,27936,0,31719,31719,0,-11.92660522
05/03/2007 13:30,2006,2005,Other UK Airports,EXETER,ISLES OF SCILLY (ST.MARYS),4199,4199,0,4392,4392,0,-4.39435339
05/03/2007 13:30,2006,2005,Other UK Airports,EXETER,JERSEY,34554,34554,0,39008,39008,0,-11.41817093
05/03/2007 13:30,2006,2005,Other UK Airports,EXETER,LEEDS BRADFORD,33797,33797,0,23235,23235,0,45.45728302
05/03/2007 13:30,2006,2005,Other UK Airports,EXETER,LIVERPOOL,1356,1356,0,15547,15547,0,-91.27806091
05/03/2007 13:30,2006,2005,Other UK Airports,EXETER,MANCHESTER,49499,49499,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,EXETER,NEWCASTLE,54249,54249,0,46295,46295,0,17.18112183
05/03/2007 13:30,2006,2005,Other UK Airports,EXETER,NORWICH,19985,19924,61,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,FAIR ISLE,LERWICK (TINGWALL),2327,2327,0,2316,2316,0,0.47495681
05/03/2007 13:30,2006,2005,Other UK Airports,FAIR ISLE,SUMBURGH,94,94,0,434,434,0,-78.34101105
05/03/2007 13:30,2006,2005,Other UK Airports,FARNBOROUGH,GLASGOW,67,0,67,48,0,48,39.58333206
05/03/2007 13:30,2006,2005,Other UK Airports,FARNBOROUGH,INVERNESS,47,0,47,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,FARNBOROUGH,ISLE OF MAN,0,0,0,60,0,60,
05/03/2007 13:30,2006,2005,Other UK Airports,FARNBOROUGH,LIVERPOOL,110,0,110,39,0,39,182.0512848
05/03/2007 13:30,2006,2005,Other UK Airports,FARNBOROUGH,MANCHESTER,53,0,53,95,0,95,-44.21052551
05/03/2007 13:30,2006,2005,Other UK Airports,FARNBOROUGH,NEWCASTLE,67,0,67,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,FARNBOROUGH,PRESTWICK,39,0,39,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,FOULA,LERWICK (TINGWALL),1342,1342,0,1107,1107,0,21.22854614
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,INVERNESS,1943,1897,46,5640,5640,0,-65.54964447
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,ISLAY,26073,25993,80,21819,21819,0,19.49676895
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,ISLE OF MAN,21840,21840,0,29713,29713,0,-26.49682045
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,JERSEY,7449,6546,903,10334,7701,2633,-27.91755295
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,KENT INTERNATIONAL,0,0,0,2200,2200,0,
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,KIRKWALL,11649,11649,0,6940,6940,0,67.85302734
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,LEEDS BRADFORD,40959,40959,0,42776,42776,0,-4.247708797
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,LIVERPOOL,0,0,0,12401,12401,0,
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,MANCHESTER,171150,170375,775,169929,169895,34,0.718535364
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,NEWCASTLE,13,13,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,NEWQUAY,0,0,0,11,0,11,
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,NORWICH,30012,30012,0,17502,17502,0,71.47754669
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,NOTTINGHAM EAST MIDLANDS INT'L,184030,184030,0,170076,170061,15,8.204566956
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,PRESTWICK,23,23,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,SOUTHAMPTON,202642,202597,45,192591,192591,0,5.218831539
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,STORNOWAY,50238,50238,0,45853,45853,0,9.563169479
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,SUMBURGH,15104,15104,0,15157,14989,168,-0.34967342
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,TIREE,7015,7015,0,6745,6745,0,4.002964973
05/03/2007 13:30,2006,2005,Other UK Airports,GLASGOW,WICK,46,0,46,22,22,0,109.0909119
05/03/2007 13:30,2006,2005,Other UK Airports,GUERNSEY,JERSEY,98919,98887,32,104227,104061,166,-5.092730522
05/03/2007 13:30,2006,2005,Other UK Airports,GUERNSEY,MANCHESTER,65657,65657,0,65894,65894,0,-0.359668553
05/03/2007 13:30,2006,2005,Other UK Airports,GUERNSEY,NEWQUAY,108,0,108,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,GUERNSEY,NORWICH,8731,8731,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,GUERNSEY,NOTTINGHAM EAST MIDLANDS INT'L,0,0,0,110,110,0,
05/03/2007 13:30,2006,2005,Other UK Airports,GUERNSEY,SOUTHAMPTON,124705,124705,0,129835,129833,2,-3.951168776
05/03/2007 13:30,2006,2005,Other UK Airports,GUERNSEY,SUMBURGH,0,0,0,500,0,500,
05/03/2007 13:30,2006,2005,Other UK Airports,HUMBERSIDE,ISLE OF MAN,0,0,0,100,0,100,
05/03/2007 13:30,2006,2005,Other UK Airports,HUMBERSIDE,JERSEY,1607,0,1607,1796,0,1796,-10.52338505
05/03/2007 13:30,2006,2005,Other UK Airports,HUMBERSIDE,KENT INTERNATIONAL,0,0,0,4,0,4,
05/03/2007 13:30,2006,2005,Other UK Airports,HUMBERSIDE,NORWICH,16,0,16,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,HUMBERSIDE,SOUTHAMPTON,210,0,210,125,0,125,68
05/03/2007 13:30,2006,2005,Other UK Airports,INVERNESS,KIRKWALL,22014,22014,0,18506,18506,0,18.95601463
05/03/2007 13:30,2006,2005,Other UK Airports,INVERNESS,LEEDS BRADFORD,4685,4685,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,INVERNESS,LIVERPOOL,14464,14464,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,INVERNESS,MANCHESTER,20630,20630,0,18065,18065,0,14.19872665
05/03/2007 13:30,2006,2005,Other UK Airports,INVERNESS,NEWCASTLE,1137,916,221,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,INVERNESS,NORTHOLT,0,0,0,11,0,11,
05/03/2007 13:30,2006,2005,Other UK Airports,INVERNESS,STORNOWAY,32385,32385,0,33025,33025,0,-1.937925816
05/03/2007 13:30,2006,2005,Other UK Airports,INVERNESS,SUMBURGH,158,158,0,97,97,0,62.88659668
05/03/2007 13:30,2006,2005,Other UK Airports,INVERNESS,WICK,0,0,0,183,183,0,
05/03/2007 13:30,2006,2005,Other UK Airports,ISLE OF MAN,LEEDS BRADFORD,1460,1460,0,5972,5972,0,-75.55258179
05/03/2007 13:30,2006,2005,Other UK Airports,ISLE OF MAN,LIVERPOOL,169755,169755,0,209967,209967,0,-19.15158081
05/03/2007 13:30,2006,2005,Other UK Airports,ISLE OF MAN,LYDD,100,100,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,ISLE OF MAN,MANCHESTER,166570,166570,0,143175,143175,0,16.3401432
05/03/2007 13:30,2006,2005,Other UK Airports,ISLE OF MAN,NEWCASTLE,7084,7084,0,7739,7739,0,-8.463625908
05/03/2007 13:30,2006,2005,Other UK Airports,ISLE OF MAN,NEWQUAY,100,0,100,55,0,55,81.8181839
05/03/2007 13:30,2006,2005,Other UK Airports,ISLE OF MAN,NOTTINGHAM EAST MIDLANDS INT'L,0,0,0,116,0,116,
05/03/2007 13:30,2006,2005,Other UK Airports,ISLE OF MAN,SOUTHAMPTON,8284,8284,0,10769,10769,0,-23.07549477
05/03/2007 13:30,2006,2005,Other UK Airports,ISLE OF MAN,SUMBURGH,0,0,0,446,0,446,
05/03/2007 13:30,2006,2005,Other UK Airports,ISLES OF SCILLY (ST.MARYS),NEWQUAY,16324,16324,0,17212,17212,0,-5.159191132
05/03/2007 13:30,2006,2005,Other UK Airports,ISLES OF SCILLY (ST.MARYS),SOUTHAMPTON,2544,2544,0,2225,2225,0,14.33707905
05/03/2007 13:30,2006,2005,Other UK Airports,JERSEY,LEEDS BRADFORD,1815,180,1635,13834,13834,0,-86.88014984
05/03/2007 13:30,2006,2005,Other UK Airports,JERSEY,LIVERPOOL,4320,4320,0,5118,4418,700,-15.59202766
05/03/2007 13:30,2006,2005,Other UK Airports,JERSEY,MANCHESTER,113557,107690,5867,114009,107188,6821,-0.396459937
05/03/2007 13:30,2006,2005,Other UK Airports,JERSEY,NEWCASTLE,3212,3212,0,12191,12191,0,-73.6526947
05/03/2007 13:30,2006,2005,Other UK Airports,JERSEY,NORWICH,18357,18357,0,15988,15988,0,14.81736279
05/03/2007 13:30,2006,2005,Other UK Airports,JERSEY,NOTTINGHAM EAST MIDLANDS INT'L,69210,68350,860,60698,60549,149,14.02352619
05/03/2007 13:30,2006,2005,Other UK Airports,JERSEY,PLYMOUTH,17925,17925,0,17136,17136,0,4.604341507
05/03/2007 13:30,2006,2005,Other UK Airports,JERSEY,SOUTHAMPTON,150752,150628,124,157800,157604,196,-4.466413021
05/03/2007 13:30,2006,2005,Other UK Airports,JERSEY,SUMBURGH,0,0,0,321,0,321,
05/03/2007 13:30,2006,2005,Other UK Airports,KENT INTERNATIONAL,MANCHESTER,0,0,0,15091,15091,0,
05/03/2007 13:30,2006,2005,Other UK Airports,KENT INTERNATIONAL,NEWCASTLE,0,0,0,5118,5118,0,
05/03/2007 13:30,2006,2005,Other UK Airports,KIRKWALL,MANCHESTER,44,0,44,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,KIRKWALL,NORTH RONALDSAY,5846,5846,0,5895,5895,0,-0.831212878
05/03/2007 13:30,2006,2005,Other UK Airports,KIRKWALL,PAPA WESTRAY,3835,3835,0,3744,3744,0,2.430555582
05/03/2007 13:30,2006,2005,Other UK Airports,KIRKWALL,SANDAY,2733,2733,0,2955,2955,0,-7.512690544
05/03/2007 13:30,2006,2005,Other UK Airports,KIRKWALL,STRONSAY,2907,2907,0,2965,2965,0,-1.956155181
05/03/2007 13:30,2006,2005,Other UK Airports,KIRKWALL,SUMBURGH,7045,7045,0,6230,6230,0,13.0818615
05/03/2007 13:30,2006,2005,Other UK Airports,KIRKWALL,WESTRAY,3210,3210,0,3002,3002,0,6.928714275
05/03/2007 13:30,2006,2005,Other UK Airports,KIRKWALL,WICK,4962,4962,0,27,27,0,18277.77734
05/03/2007 13:30,2006,2005,Other UK Airports,LANDS END (ST JUST),NEWQUAY,107,107,0,27,27,0,296.2962952
05/03/2007 13:30,2006,2005,Other UK Airports,LEEDS BRADFORD,NEWQUAY,27415,27415,0,25668,25653,15,6.806139946
05/03/2007 13:30,2006,2005,Other UK Airports,LEEDS BRADFORD,NORTHOLT,0,0,0,35,0,35,
05/03/2007 13:30,2006,2005,Other UK Airports,LEEDS BRADFORD,PLYMOUTH,10875,10875,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,LEEDS BRADFORD,SOUTH MARSTON,0,0,0,35,0,35,
05/03/2007 13:30,2006,2005,Other UK Airports,LEEDS BRADFORD,SOUTHAMPTON,77720,77720,0,56029,56029,0,38.71387863
05/03/2007 13:30,2006,2005,Other UK Airports,LERWICK (TINGWALL),OUT SKERRIES,486,486,0,425,425,0,14.35294151
05/03/2007 13:30,2006,2005,Other UK Airports,LERWICK (TINGWALL),PAPA STOUR,225,225,0,183,183,0,22.95081902
05/03/2007 13:30,2006,2005,Other UK Airports,LERWICK (TINGWALL),PAPA WESTRAY,0,0,0,7,7,0,
05/03/2007 13:30,2006,2005,Other UK Airports,LERWICK (TINGWALL),SUMBURGH,0,0,0,4,4,0,
05/03/2007 13:30,2006,2005,Other UK Airports,LEUCHARS,PRESTWICK,0,0,0,108,0,108,
05/03/2007 13:30,2006,2005,Other UK Airports,LIVERPOOL,MANCHESTER,338,128,210,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,LIVERPOOL,PLYMOUTH,0,0,0,56,0,56,
05/03/2007 13:30,2006,2005,Other UK Airports,LIVERPOOL,PRESTWICK,0,0,0,22,22,0,
05/03/2007 13:30,2006,2005,Other UK Airports,LIVERPOOL,SOUTHAMPTON,33158,33128,30,24915,24772,143,33.08448792
05/03/2007 13:30,2006,2005,Other UK Airports,LYDD,WICK,37,0,37,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,MANCHESTER,NEWCASTLE,21,0,21,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,MANCHESTER,NEWQUAY,65000,64961,39,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,MANCHESTER,NORWICH,39142,39142,0,17819,17819,0,119.6644058
05/03/2007 13:30,2006,2005,Other UK Airports,MANCHESTER,NOTTINGHAM EAST MIDLANDS INT'L,84,84,0,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,MANCHESTER,PLYMOUTH,26915,26915,0,43342,43342,0,-37.90088272
05/03/2007 13:30,2006,2005,Other UK Airports,MANCHESTER,SOUTHAMPTON,199476,199141,335,180182,179832,350,10.70806217
05/03/2007 13:30,2006,2005,Other UK Airports,MANCHESTER,WICK,63,0,63,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,NEWCASTLE,NORWICH,0,0,0,15,15,0,
05/03/2007 13:30,2006,2005,Other UK Airports,NEWCASTLE,PLYMOUTH,1725,1725,0,26602,26602,0,-93.51552582
05/03/2007 13:30,2006,2005,Other UK Airports,NEWCASTLE,SOUTHAMPTON,123451,123336,115,100083,100083,0,23.34862137
05/03/2007 13:30,2006,2005,Other UK Airports,NEWQUAY,PLYMOUTH,18432,18432,0,4729,4729,0,289.7652893
05/03/2007 13:30,2006,2005,Other UK Airports,NEWQUAY,SOUTHAMPTON,0,0,0,45,45,0,
05/03/2007 13:30,2006,2005,Other UK Airports,NORWICH,PLYMOUTH,0,0,0,84,0,84,
05/03/2007 13:30,2006,2005,Other UK Airports,NOTTINGHAM EAST MIDLANDS INT'L,PLYMOUTH,0,0,0,39,0,39,
05/03/2007 13:30,2006,2005,Other UK Airports,NOTTINGHAM EAST MIDLANDS INT'L,SOUTHAMPTON,26,0,26,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,OUT SKERRIES,SUMBURGH,0,0,0,24,24,0,
05/03/2007 13:30,2006,2005,Other UK Airports,SOUTH MARSTON,WICK,38,0,38,0,0,0,
05/03/2007 13:30,2006,2005,Other UK Airports,SOUTHAMPTON,STORNOWAY,0,0,0,23,0,23,
05/03/2007 13:30,2006,2005,Other UK Airports,STORNOWAY,SUMBURGH,0,0,0,61,0,61,
05/03/2007 13:30,2006,2005,Other UK Airports,SUMBURGH,WICK,3393,3393,0,9146,9146,0,-62.90181351
