"apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"235","BRISTOL","NEWCASTLE",0.4502,22,54
"236","BRISTOL","NORTHOLT",0,22,76
"237","BRISTOL","NORWICH",0,22,56
"238","BRISTOL","PLYMOUTH",0.5487,22,63
"239","CAMBRIDGE","EAST MIDLANDS INTERNATIONAL",0,23,34
"240","CAMBRIDGE","ISLE OF MAN",0.0047,23,46
"241","CAMBRIDGE","JERSEY",0.366,23,47
"242","CAMBRIDGE","MANCHESTER",0.7064,23,53
"243","CAMBRIDGE","NEWCASTLE",0.0091,23,54
"244","CAMBRIDGE","SOUTHAMPTON",0,23,59
"245","CAMPBELTOWN","GLASGOW",1.0007,24,40
"246","CAMPBELTOWN","ISLAY",0.0238,24,45
"247","CAMPBELTOWN","KIRKWALL",0,24,49
"248","CARDIFF WALES","EDINBURGH",0.6447,25,36
"249","CARDIFF WALES","GLASGOW",1.7444,25,40
"250","CARDIFF WALES","GUERNSEY",0.1079,25,42
"251","CARDIFF WALES","ISLE OF MAN",0.2567,25,46
"252","CARDIFF WALES","JERSEY",2.4883,25,47
"253","CARDIFF WALES","LEEDS BRADFORD",0,25,50
"254","CARDIFF WALES","LIVERPOOL",0.005,25,51
"255","CARDIFF WALES","MANCHESTER",0,25,53
"256","CARDIFF WALES","NEWCASTLE",0.003,25,54
"257","CARDIFF WALES","NORWICH",0.0264,25,56
"258","CARDIFF WALES","PRESTWICK",0.003,25,57
"259","CARLISLE","EDINBURGH",0,26,36
"260","CARLISLE","NORWICH",0,26,56
"261","CITY OF DERRY (EGLINTON)","GLASGOW",0,27,40
"262","CITY OF DERRY (EGLINTON)","MANCHESTER",0,27,53
"263","COMPTON ABASS","LIVERPOOL",0.0018,28,51
"264","COVENTRY","EDINBURGH",0,29,36
"265","COVENTRY","GLOUCESTERSHIRE",0.0215,29,41
"266","COVENTRY","NEWCASTLE",0.0074,29,54
"267","COVENTRY","NORTH WEALD",0,29,78
"268","DORNOCH","GLASGOW",0,30,40
"269","DUNDEE","EAST MIDLANDS INTERNATIONAL",0.0026,31,34
"270","DUNDEE","INVERNESS",0.0021,31,44
"271","DUNDEE","JERSEY",0.1854,31,47
"272","DUNDEE","MANCHESTER",0.1946,31,53
"273","DUNKESWELL","JERSEY",0,32,47
"274","DURHAM TEES VALLEY","EDINBURGH",0,33,36
"275","DURHAM TEES VALLEY","GLASGOW",0,33,40
"276","DURHAM TEES VALLEY","HUMBERSIDE",0.0263,33,43
"277","DURHAM TEES VALLEY","JERSEY",1.0418,33,47
"278","DURHAM TEES VALLEY","MANCHESTER",7e-04,33,53
"279","DURHAM TEES VALLEY","NEWCASTLE",0,33,54
"280","DURHAM TEES VALLEY","NORTHOLT",0,33,76
"281","DURHAM TEES VALLEY","NORWICH",0.2613,33,56
"282","EAST MIDLANDS INTERNATIONAL","EDINBURGH",2.1876,34,36
"283","EAST MIDLANDS INTERNATIONAL","GLASGOW",7.9053,34,40
"284","EAST MIDLANDS INTERNATIONAL","GUERNSEY",1.3313,34,42
"285","EAST MIDLANDS INTERNATIONAL","INVERNESS",0,34,44
"286","EAST MIDLANDS INTERNATIONAL","JERSEY",5.4619,34,47
"287","EAST MIDLANDS INTERNATIONAL","LEEDS BRADFORD",0.004,34,50
"288","EAST MIDLANDS INTERNATIONAL","MANCHESTER",0.0058,34,53
"289","EAST MIDLANDS INTERNATIONAL","NORTHOLT",0,34,76
"290","EAST MIDLANDS INTERNATIONAL","SUMBURGH",0.1263,34,60
