"","apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"144","BENBECULA","GLASGOW",2.1802,12,33
"145","BENBECULA","INVERNESS",0.067,12,38
"146","BENBECULA","STORNOWAY",0.7865,12,55
"147","BIGGIN HILL","BLACKPOOL",0.0072,13,15
"148","BIGGIN HILL","LIVERPOOL (JOHN LENNON)",0.008,13,46
"149","BIGGIN HILL","NEWCASTLE",0.0074,13,49
"150","BIRMINGHAM","CARDIFF WALES",0.0019,14,20
"151","BIRMINGHAM","CITY OF DERRY (EGLINTON)",5.2322,14,21
"152","BIRMINGHAM","DUNDEE",0,14,23
"153","BIRMINGHAM","EDINBURGH",28.415,14,27
"154","BIRMINGHAM","GLASGOW",20.3464,14,33
"155","BIRMINGHAM","GUERNSEY",3.4409,14,35
"156","BIRMINGHAM","INVERNESS",3.4813,14,38
"157","BIRMINGHAM","ISLE OF MAN",4.1676,14,39
"158","BIRMINGHAM","JERSEY",3.8685,14,41
"159","BIRMINGHAM","NEWCASTLE",0.8015,14,49
"160","BIRMINGHAM","SOUTHAMPTON",0.0059,14,54
"161","BIRMINGHAM","STORNOWAY",0,14,55
"162","BLACKPOOL","CARDIFF WALES",0.0124,15,20
"163","BLACKPOOL","EAST MIDLANDS INTERNATIONAL",0.0029,15,25
"164","BLACKPOOL","EDINBURGH",0,15,27
"165","BLACKPOOL","INVERNESS",0,15,38
"166","BLACKPOOL","ISLE OF MAN",1.9536,15,39
"167","BLACKPOOL","JERSEY",0,15,41
"168","BLACKPOOL","NORWICH",0,15,51
"169","BLACKPOOL","SOUTH MARSTON",0.0062,15,58
"170","BOURNEMOUTH","DURHAM TEES VALLEY",0.0064,16,24
"171","BOURNEMOUTH","EDINBURGH",0.005,16,27
"172","BOURNEMOUTH","JERSEY",0.0155,16,41
"173","BOURNEMOUTH","LEEDS BRADFORD",0,16,44
"174","BOURNEMOUTH","MANCHESTER",0.007,16,47
"175","BOURNEMOUTH","NEWCASTLE",0.004,16,49
"176","BRISTOL","CARDIFF WALES",0,17,20
